,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2579986,2020-07-20,KEN,GADM,KEN.28.5_1,Mvita,-0.07565,0.19495,full_february,DAY_OF_WEEK
2579987,2020-07-21,KEN,GADM,KEN.28.5_1,Mvita,-0.01311,0.21323,full_february,DAY_OF_WEEK
2579988,2020-07-22,KEN,GADM,KEN.28.5_1,Mvita,0.05539,0.20173,full_february,DAY_OF_WEEK
2579989,2020-07-23,KEN,GADM,KEN.28.5_1,Mvita,0.0303,0.20271,full_february,DAY_OF_WEEK
2579990,2020-07-24,KEN,GADM,KEN.28.5_1,Mvita,-0.0122,0.20495,full_february,DAY_OF_WEEK
2579991,2020-07-25,KEN,GADM,KEN.28.5_1,Mvita,-0.00796,0.2183,full_february,DAY_OF_WEEK
2579992,2020-07-26,KEN,GADM,KEN.28.5_1,Mvita,-0.06058,0.27146,full_february,DAY_OF_WEEK
2579993,2020-07-27,KEN,GADM,KEN.28.5_1,Mvita,-0.08446,0.20313,full_february,DAY_OF_WEEK
2579994,2020-07-28,KEN,GADM,KEN.28.5_1,Mvita,0.05368,0.19639,full_february,DAY_OF_WEEK
2579995,2020-07-29,KEN,GADM,KEN.28.5_1,Mvita,0.04619,0.19926,full_february,DAY_OF_WEEK
2579996,2020-07-30,KEN,GADM,KEN.28.5_1,Mvita,0.05542,0.19678,full_february,DAY_OF_WEEK
2579997,2020-07-31,KEN,GADM,KEN.28.5_1,Mvita,-0.02857,0.22634,full_february,DAY_OF_WEEK
2579998,2020-08-01,KEN,GADM,KEN.28.5_1,Mvita,-0.03363,0.20364,full_february,DAY_OF_WEEK
2579999,2020-08-02,KEN,GADM,KEN.28.5_1,Mvita,-0.08037,0.27376,full_february,DAY_OF_WEEK
2580000,2020-08-03,KEN,GADM,KEN.28.5_1,Mvita,-0.01562,0.19173,full_february,DAY_OF_WEEK
2580001,2020-08-04,KEN,GADM,KEN.28.5_1,Mvita,0.04532,0.19118,full_february,DAY_OF_WEEK
2580002,2020-08-05,KEN,GADM,KEN.28.5_1,Mvita,0.07012,0.18684,full_february,DAY_OF_WEEK
2580003,2020-08-06,KEN,GADM,KEN.28.5_1,Mvita,0.02326,0.19449,full_february,DAY_OF_WEEK
2580004,2020-08-07,KEN,GADM,KEN.28.5_1,Mvita,0.01986,0.19218,full_february,DAY_OF_WEEK
2580005,2020-08-08,KEN,GADM,KEN.28.5_1,Mvita,0.02865,0.20222,full_february,DAY_OF_WEEK
2580006,2020-08-09,KEN,GADM,KEN.28.5_1,Mvita,-0.04697,0.26733,full_february,DAY_OF_WEEK
2580007,2020-08-10,KEN,GADM,KEN.28.5_1,Mvita,-0.04878,0.20349,full_february,DAY_OF_WEEK
2580008,2020-08-11,KEN,GADM,KEN.28.5_1,Mvita,-0.00111,0.20768,full_february,DAY_OF_WEEK
2580009,2020-08-12,KEN,GADM,KEN.28.5_1,Mvita,0.03667,0.20107,full_february,DAY_OF_WEEK
2580010,2020-08-13,KEN,GADM,KEN.28.5_1,Mvita,0.0435,0.20817,full_february,DAY_OF_WEEK
2580011,2020-08-14,KEN,GADM,KEN.28.5_1,Mvita,0.01567,0.19662,full_february,DAY_OF_WEEK
2580012,2020-08-15,KEN,GADM,KEN.28.5_1,Mvita,0.02828,0.20342,full_february,DAY_OF_WEEK
2580013,2020-08-16,KEN,GADM,KEN.28.5_1,Mvita,-0.08325,0.27326,full_february,DAY_OF_WEEK
2580014,2020-08-17,KEN,GADM,KEN.28.5_1,Mvita,-0.04055,0.19444,full_february,DAY_OF_WEEK
2580015,2020-08-18,KEN,GADM,KEN.28.5_1,Mvita,0.01508,0.20868,full_february,DAY_OF_WEEK
2580016,2020-08-19,KEN,GADM,KEN.28.5_1,Mvita,0.08953,0.20323,full_february,DAY_OF_WEEK
2580017,2020-08-20,KEN,GADM,KEN.28.5_1,Mvita,0.0159,0.20295,full_february,DAY_OF_WEEK
2580018,2020-08-21,KEN,GADM,KEN.28.5_1,Mvita,0.00778,0.20716,full_february,DAY_OF_WEEK
2580019,2020-08-22,KEN,GADM,KEN.28.5_1,Mvita,0.04165,0.20133,full_february,DAY_OF_WEEK
2580020,2020-08-23,KEN,GADM,KEN.28.5_1,Mvita,-0.07203,0.26605,full_february,DAY_OF_WEEK
2580021,2020-08-24,KEN,GADM,KEN.28.5_1,Mvita,-0.10457,0.20719,full_february,DAY_OF_WEEK
2580022,2020-08-25,KEN,GADM,KEN.28.5_1,Mvita,0.02913,0.1979,full_february,DAY_OF_WEEK
2580023,2020-08-26,KEN,GADM,KEN.28.5_1,Mvita,0.06349,0.20933,full_february,DAY_OF_WEEK
2580024,2020-08-27,KEN,GADM,KEN.28.5_1,Mvita,0.02157,0.19911,full_february,DAY_OF_WEEK
2580025,2020-08-28,KEN,GADM,KEN.28.5_1,Mvita,0.01338,0.1928,full_february,DAY_OF_WEEK
2580026,2020-08-29,KEN,GADM,KEN.28.5_1,Mvita,-0.00223,0.19623,full_february,DAY_OF_WEEK
2580027,2020-08-30,KEN,GADM,KEN.28.5_1,Mvita,-0.08623,0.2698,full_february,DAY_OF_WEEK
2580028,2020-08-31,KEN,GADM,KEN.28.5_1,Mvita,-0.0427,0.19735,full_february,DAY_OF_WEEK
2580029,2020-09-01,KEN,GADM,KEN.28.5_1,Mvita,0.02656,0.19916,full_february,DAY_OF_WEEK
2580030,2020-09-02,KEN,GADM,KEN.28.5_1,Mvita,0.08569,0.18724,full_february,DAY_OF_WEEK
2580031,2020-09-03,KEN,GADM,KEN.28.5_1,Mvita,0.08373,0.19013,full_february,DAY_OF_WEEK
2580032,2020-09-04,KEN,GADM,KEN.28.5_1,Mvita,0.049,0.19447,full_february,DAY_OF_WEEK
2580033,2020-09-05,KEN,GADM,KEN.28.5_1,Mvita,0.06516,0.18964,full_february,DAY_OF_WEEK
2580034,2020-09-06,KEN,GADM,KEN.28.5_1,Mvita,-0.0352,0.24199,full_february,DAY_OF_WEEK
2580035,2020-09-07,KEN,GADM,KEN.28.5_1,Mvita,-0.02857,0.18211,full_february,DAY_OF_WEEK
2580036,2020-09-08,KEN,GADM,KEN.28.5_1,Mvita,0.02435,0.1932,full_february,DAY_OF_WEEK
2580037,2020-09-09,KEN,GADM,KEN.28.5_1,Mvita,0.02714,0.19429,full_february,DAY_OF_WEEK
2580038,2020-09-10,KEN,GADM,KEN.28.5_1,Mvita,-0.00302,0.19882,full_february,DAY_OF_WEEK
2580039,2020-09-11,KEN,GADM,KEN.28.5_1,Mvita,-0.01124,0.20184,full_february,DAY_OF_WEEK
2580040,2020-09-12,KEN,GADM,KEN.28.5_1,Mvita,-0.02189,0.19606,full_february,DAY_OF_WEEK
2580041,2020-09-13,KEN,GADM,KEN.28.5_1,Mvita,-0.12565,0.25519,full_february,DAY_OF_WEEK
2580042,2020-09-14,KEN,GADM,KEN.28.5_1,Mvita,-0.08179,0.20301,full_february,DAY_OF_WEEK
2580043,2020-09-15,KEN,GADM,KEN.28.5_1,Mvita,-0.01395,0.20241,full_february,DAY_OF_WEEK
2580044,2020-09-16,KEN,GADM,KEN.28.5_1,Mvita,0.01045,0.18373,full_february,DAY_OF_WEEK
2580045,2020-09-17,KEN,GADM,KEN.28.5_1,Mvita,-0.03722,0.19772,full_february,DAY_OF_WEEK
2580046,2020-09-18,KEN,GADM,KEN.28.5_1,Mvita,-0.03154,0.20325,full_february,DAY_OF_WEEK
2580047,2020-09-19,KEN,GADM,KEN.28.5_1,Mvita,-0.01607,0.19949,full_february,DAY_OF_WEEK
2580048,2020-09-20,KEN,GADM,KEN.28.5_1,Mvita,-0.12175,0.24454,full_february,DAY_OF_WEEK
2580049,2020-09-21,KEN,GADM,KEN.28.5_1,Mvita,-0.09378,0.19589,full_february,DAY_OF_WEEK
2580050,2020-09-22,KEN,GADM,KEN.28.5_1,Mvita,-0.01495,0.20709,full_february,DAY_OF_WEEK
2580051,2020-09-23,KEN,GADM,KEN.28.5_1,Mvita,0.00814,0.20349,full_february,DAY_OF_WEEK
2580052,2020-09-24,KEN,GADM,KEN.28.5_1,Mvita,-0.00872,0.21526,full_february,DAY_OF_WEEK
2580053,2020-09-25,KEN,GADM,KEN.28.5_1,Mvita,-0.01128,0.19851,full_february,DAY_OF_WEEK
2580054,2020-09-26,KEN,GADM,KEN.28.5_1,Mvita,-0.03478,0.20468,full_february,DAY_OF_WEEK
2580055,2020-09-27,KEN,GADM,KEN.28.5_1,Mvita,-0.04833,0.22657,full_february,DAY_OF_WEEK
2580056,2020-09-28,KEN,GADM,KEN.28.5_1,Mvita,-0.08767,0.19667,full_february,DAY_OF_WEEK
2580057,2020-09-29,KEN,GADM,KEN.28.5_1,Mvita,-0.0033,0.19338,full_february,DAY_OF_WEEK
2580058,2020-09-30,KEN,GADM,KEN.28.5_1,Mvita,0.09182,0.19495,full_february,DAY_OF_WEEK
2580059,2020-10-01,KEN,GADM,KEN.28.5_1,Mvita,0.02389,0.18866,full_february,DAY_OF_WEEK
2580060,2020-10-02,KEN,GADM,KEN.28.5_1,Mvita,0.04867,0.16894,full_february,DAY_OF_WEEK
2580061,2020-10-03,KEN,GADM,KEN.28.5_1,Mvita,0.0375,0.18063,full_february,DAY_OF_WEEK
2580062,2020-10-04,KEN,GADM,KEN.28.5_1,Mvita,-0.03244,0.20612,full_february,DAY_OF_WEEK
2580063,2020-10-05,KEN,GADM,KEN.28.5_1,Mvita,-0.03509,0.18471,full_february,DAY_OF_WEEK
2580064,2020-10-06,KEN,GADM,KEN.28.5_1,Mvita,0.05388,0.1846,full_february,DAY_OF_WEEK
2580065,2020-10-07,KEN,GADM,KEN.28.5_1,Mvita,0.0256,0.17508,full_february,DAY_OF_WEEK
2580066,2020-10-08,KEN,GADM,KEN.28.5_1,Mvita,0.10179,0.18393,full_february,DAY_OF_WEEK
2580067,2020-10-09,KEN,GADM,KEN.28.5_1,Mvita,0.03887,0.1875,full_february,DAY_OF_WEEK
2580068,2020-10-10,KEN,GADM,KEN.28.5_1,Mvita,-0.00968,0.20212,full_february,DAY_OF_WEEK
2580069,2020-10-11,KEN,GADM,KEN.28.5_1,Mvita,-0.05855,0.24121,full_february,DAY_OF_WEEK
2580070,2020-10-12,KEN,GADM,KEN.28.5_1,Mvita,0.04431,0.16231,full_february,DAY_OF_WEEK
2580071,2020-10-13,KEN,GADM,KEN.28.5_1,Mvita,0.07248,0.1864,full_february,DAY_OF_WEEK
2580072,2020-10-14,KEN,GADM,KEN.28.5_1,Mvita,0.11017,0.19137,full_february,DAY_OF_WEEK
2580073,2020-10-15,KEN,GADM,KEN.28.5_1,Mvita,0.07951,0.17998,full_february,DAY_OF_WEEK
2580074,2020-10-16,KEN,GADM,KEN.28.5_1,Mvita,0.08064,0.18043,full_february,DAY_OF_WEEK
2580075,2020-10-17,KEN,GADM,KEN.28.5_1,Mvita,0.0594,0.18861,full_february,DAY_OF_WEEK
2580076,2020-10-18,KEN,GADM,KEN.28.5_1,Mvita,-0.05441,0.2412,full_february,DAY_OF_WEEK
2580077,2020-10-19,KEN,GADM,KEN.28.5_1,Mvita,-0.03823,0.17567,full_february,DAY_OF_WEEK
2580078,2020-10-20,KEN,GADM,KEN.28.5_1,Mvita,0.00052,0.22883,full_february,DAY_OF_WEEK
2580079,2020-10-21,KEN,GADM,KEN.28.5_1,Mvita,0.08079,0.18274,full_february,DAY_OF_WEEK
2580080,2020-10-22,KEN,GADM,KEN.28.5_1,Mvita,0.03004,0.20163,full_february,DAY_OF_WEEK
2580081,2020-10-23,KEN,GADM,KEN.28.5_1,Mvita,0.03226,0.18919,full_february,DAY_OF_WEEK
2580082,2020-10-24,KEN,GADM,KEN.28.5_1,Mvita,0.04038,0.18605,full_february,DAY_OF_WEEK
2580083,2020-10-25,KEN,GADM,KEN.28.5_1,Mvita,-0.07617,0.24787,full_february,DAY_OF_WEEK
2580084,2020-10-26,KEN,GADM,KEN.28.5_1,Mvita,-0.08323,0.18664,full_february,DAY_OF_WEEK
2580085,2020-10-27,KEN,GADM,KEN.28.5_1,Mvita,0.02328,0.18587,full_february,DAY_OF_WEEK
2580086,2020-10-28,KEN,GADM,KEN.28.5_1,Mvita,0.03303,0.20192,full_february,DAY_OF_WEEK
2580087,2020-10-29,KEN,GADM,KEN.28.5_1,Mvita,0.05948,0.19127,full_february,DAY_OF_WEEK
2580088,2020-10-30,KEN,GADM,KEN.28.5_1,Mvita,0.02799,0.18776,full_february,DAY_OF_WEEK
2580089,2020-10-31,KEN,GADM,KEN.28.5_1,Mvita,0.01602,0.1812,full_february,DAY_OF_WEEK
2580090,2020-11-01,KEN,GADM,KEN.28.5_1,Mvita,-0.02737,0.2435,full_february,DAY_OF_WEEK
2580091,2020-11-02,KEN,GADM,KEN.28.5_1,Mvita,-0.04205,0.19736,full_february,DAY_OF_WEEK
2580092,2020-11-03,KEN,GADM,KEN.28.5_1,Mvita,0.0099,0.19298,full_february,DAY_OF_WEEK
2580093,2020-11-04,KEN,GADM,KEN.28.5_1,Mvita,0.04927,0.21121,full_february,DAY_OF_WEEK
2580094,2020-11-05,KEN,GADM,KEN.28.5_1,Mvita,0.03269,0.19461,full_february,DAY_OF_WEEK
2580095,2020-11-06,KEN,GADM,KEN.28.5_1,Mvita,-0.04296,0.19831,full_february,DAY_OF_WEEK
2580096,2020-11-07,KEN,GADM,KEN.28.5_1,Mvita,-0.02011,0.1961,full_february,DAY_OF_WEEK
2580097,2020-11-08,KEN,GADM,KEN.28.5_1,Mvita,-0.1626,0.26256,full_february,DAY_OF_WEEK
2580098,2020-11-09,KEN,GADM,KEN.28.5_1,Mvita,-0.1134,0.20629,full_february,DAY_OF_WEEK
2580099,2020-11-10,KEN,GADM,KEN.28.5_1,Mvita,-0.02249,0.20479,full_february,DAY_OF_WEEK
2580100,2020-11-11,KEN,GADM,KEN.28.5_1,Mvita,0.01584,0.19815,full_february,DAY_OF_WEEK
2580101,2020-11-12,KEN,GADM,KEN.28.5_1,Mvita,0.00085,0.20265,full_february,DAY_OF_WEEK
2580102,2020-11-13,KEN,GADM,KEN.28.5_1,Mvita,0.03397,0.19275,full_february,DAY_OF_WEEK
2580103,2020-11-14,KEN,GADM,KEN.28.5_1,Mvita,0.02091,0.18813,full_february,DAY_OF_WEEK
2580104,2020-11-15,KEN,GADM,KEN.28.5_1,Mvita,-0.06428,0.24386,full_february,DAY_OF_WEEK
2580105,2020-11-16,KEN,GADM,KEN.28.5_1,Mvita,-0.06699,0.19911,full_february,DAY_OF_WEEK
2580106,2020-11-17,KEN,GADM,KEN.28.5_1,Mvita,0.02771,0.19449,full_february,DAY_OF_WEEK
2580107,2020-11-18,KEN,GADM,KEN.28.5_1,Mvita,0.04787,0.19022,full_february,DAY_OF_WEEK
2580108,2020-11-19,KEN,GADM,KEN.28.5_1,Mvita,0.05609,0.20658,full_february,DAY_OF_WEEK
2580109,2020-11-20,KEN,GADM,KEN.28.5_1,Mvita,0.03672,0.18229,full_february,DAY_OF_WEEK
2580110,2020-11-21,KEN,GADM,KEN.28.5_1,Mvita,0.02941,0.19164,full_february,DAY_OF_WEEK
2580111,2020-11-22,KEN,GADM,KEN.28.5_1,Mvita,-0.07111,0.23388,full_february,DAY_OF_WEEK
2580112,2020-11-23,KEN,GADM,KEN.28.5_1,Mvita,-0.04003,0.18711,full_february,DAY_OF_WEEK
2580113,2020-11-24,KEN,GADM,KEN.28.5_1,Mvita,0.00705,0.19265,full_february,DAY_OF_WEEK
2580114,2020-11-25,KEN,GADM,KEN.28.5_1,Mvita,0.03843,0.19098,full_february,DAY_OF_WEEK
2580115,2020-11-26,KEN,GADM,KEN.28.5_1,Mvita,0.04131,0.19136,full_february,DAY_OF_WEEK
2580116,2020-11-27,KEN,GADM,KEN.28.5_1,Mvita,0.05429,0.17958,full_february,DAY_OF_WEEK
2580117,2020-11-28,KEN,GADM,KEN.28.5_1,Mvita,0.06817,0.18235,full_february,DAY_OF_WEEK
2580118,2020-11-29,KEN,GADM,KEN.28.5_1,Mvita,-0.05173,0.24951,full_february,DAY_OF_WEEK
2580119,2020-11-30,KEN,GADM,KEN.28.5_1,Mvita,-0.0491,0.18973,full_february,DAY_OF_WEEK
2580120,2020-12-01,KEN,GADM,KEN.28.5_1,Mvita,0.06244,0.19008,full_february,DAY_OF_WEEK
2580121,2020-12-02,KEN,GADM,KEN.28.5_1,Mvita,0.07705,0.18559,full_february,DAY_OF_WEEK
2580122,2020-12-03,KEN,GADM,KEN.28.5_1,Mvita,0.06871,0.19437,full_february,DAY_OF_WEEK
2580123,2020-12-04,KEN,GADM,KEN.28.5_1,Mvita,0.01298,0.1894,full_february,DAY_OF_WEEK
2580124,2020-12-05,KEN,GADM,KEN.28.5_1,Mvita,0.02501,0.17144,full_february,DAY_OF_WEEK
2580125,2020-12-06,KEN,GADM,KEN.28.5_1,Mvita,-0.03951,0.2314,full_february,DAY_OF_WEEK
2580126,2020-12-07,KEN,GADM,KEN.28.5_1,Mvita,-0.05447,0.1842,full_february,DAY_OF_WEEK
2580127,2020-12-08,KEN,GADM,KEN.28.5_1,Mvita,0.01977,0.17775,full_february,DAY_OF_WEEK
2580128,2020-12-09,KEN,GADM,KEN.28.5_1,Mvita,0.03682,0.18746,full_february,DAY_OF_WEEK
2580129,2020-12-10,KEN,GADM,KEN.28.5_1,Mvita,0.08429,0.19108,full_february,DAY_OF_WEEK
2580130,2020-12-11,KEN,GADM,KEN.28.5_1,Mvita,0.06571,0.18559,full_february,DAY_OF_WEEK
2580131,2020-12-12,KEN,GADM,KEN.28.5_1,Mvita,-0.00366,0.2031,full_february,DAY_OF_WEEK
2580132,2020-12-13,KEN,GADM,KEN.28.5_1,Mvita,-0.01326,0.23105,full_february,DAY_OF_WEEK
2580133,2020-12-14,KEN,GADM,KEN.28.5_1,Mvita,-0.03398,0.19345,full_february,DAY_OF_WEEK
2580134,2020-12-15,KEN,GADM,KEN.28.5_1,Mvita,0.05738,0.18917,full_february,DAY_OF_WEEK
2580135,2020-12-16,KEN,GADM,KEN.28.5_1,Mvita,0.08026,0.18686,full_february,DAY_OF_WEEK
2580136,2020-12-17,KEN,GADM,KEN.28.5_1,Mvita,0.10809,0.16378,full_february,DAY_OF_WEEK
2580137,2020-12-18,KEN,GADM,KEN.28.5_1,Mvita,0.11878,0.16213,full_february,DAY_OF_WEEK
2580138,2020-12-19,KEN,GADM,KEN.28.5_1,Mvita,0.12195,0.16886,full_february,DAY_OF_WEEK
2580139,2020-12-20,KEN,GADM,KEN.28.5_1,Mvita,0.0769,0.21542,full_february,DAY_OF_WEEK
2580140,2020-12-21,KEN,GADM,KEN.28.5_1,Mvita,0.02508,0.17745,full_february,DAY_OF_WEEK
2580141,2020-12-22,KEN,GADM,KEN.28.5_1,Mvita,0.09868,0.18064,full_february,DAY_OF_WEEK
2580142,2020-12-23,KEN,GADM,KEN.28.5_1,Mvita,0.14345,0.17467,full_february,DAY_OF_WEEK
2580143,2020-12-24,KEN,GADM,KEN.28.5_1,Mvita,0.19117,0.16555,full_february,DAY_OF_WEEK
2580144,2020-12-25,KEN,GADM,KEN.28.5_1,Mvita,0.0285,0.2055,full_february,DAY_OF_WEEK
2580145,2020-12-26,KEN,GADM,KEN.28.5_1,Mvita,-0.03278,0.21566,full_february,DAY_OF_WEEK
2580146,2020-12-27,KEN,GADM,KEN.28.5_1,Mvita,0.03281,0.22925,full_february,DAY_OF_WEEK
2580147,2020-12-28,KEN,GADM,KEN.28.5_1,Mvita,0.01769,0.17582,full_february,DAY_OF_WEEK
2580148,2020-12-29,KEN,GADM,KEN.28.5_1,Mvita,0.03176,0.19475,full_february,DAY_OF_WEEK
2580149,2020-12-30,KEN,GADM,KEN.28.5_1,Mvita,0.10088,0.17966,full_february,DAY_OF_WEEK
2580150,2020-12-31,KEN,GADM,KEN.28.5_1,Mvita,0.14404,0.17345,full_february,DAY_OF_WEEK
2580151,2020-03-01,KEN,GADM,KEN.28.6_1,Nyali,-0.10482,0.18976,full_february,DAY_OF_WEEK
2580152,2020-03-02,KEN,GADM,KEN.28.6_1,Nyali,0.0047,0.14387,full_february,DAY_OF_WEEK
2580153,2020-03-03,KEN,GADM,KEN.28.6_1,Nyali,-0.03915,0.14201,full_february,DAY_OF_WEEK
2580154,2020-03-04,KEN,GADM,KEN.28.6_1,Nyali,-0.01008,0.14657,full_february,DAY_OF_WEEK
2580155,2020-03-05,KEN,GADM,KEN.28.6_1,Nyali,-0.03316,0.13939,full_february,DAY_OF_WEEK
2580156,2020-03-06,KEN,GADM,KEN.28.6_1,Nyali,-0.01573,0.13368,full_february,DAY_OF_WEEK
2580157,2020-03-07,KEN,GADM,KEN.28.6_1,Nyali,0.00677,0.15028,full_february,DAY_OF_WEEK
2580158,2020-03-08,KEN,GADM,KEN.28.6_1,Nyali,-0.00969,0.16928,full_february,DAY_OF_WEEK
2580159,2020-03-09,KEN,GADM,KEN.28.6_1,Nyali,-0.00099,0.14383,full_february,DAY_OF_WEEK
2580160,2020-03-10,KEN,GADM,KEN.28.6_1,Nyali,-0.00247,0.15268,full_february,DAY_OF_WEEK
2580161,2020-03-11,KEN,GADM,KEN.28.6_1,Nyali,0.02028,0.13939,full_february,DAY_OF_WEEK
2580162,2020-03-12,KEN,GADM,KEN.28.6_1,Nyali,-0.00513,0.14455,full_february,DAY_OF_WEEK
2580163,2020-03-13,KEN,GADM,KEN.28.6_1,Nyali,-0.00431,0.1481,full_february,DAY_OF_WEEK
2580164,2020-03-14,KEN,GADM,KEN.28.6_1,Nyali,0.02182,0.16417,full_february,DAY_OF_WEEK
2580165,2020-03-15,KEN,GADM,KEN.28.6_1,Nyali,-0.04142,0.18407,full_february,DAY_OF_WEEK
2580166,2020-03-16,KEN,GADM,KEN.28.6_1,Nyali,-0.03752,0.15511,full_february,DAY_OF_WEEK
2580167,2020-03-17,KEN,GADM,KEN.28.6_1,Nyali,-0.04968,0.16283,full_february,DAY_OF_WEEK
2580168,2020-03-18,KEN,GADM,KEN.28.6_1,Nyali,-0.06965,0.17616,full_february,DAY_OF_WEEK
2580169,2020-03-19,KEN,GADM,KEN.28.6_1,Nyali,-0.10057,0.1723,full_february,DAY_OF_WEEK
2580170,2020-03-20,KEN,GADM,KEN.28.6_1,Nyali,-0.1234,0.1761,full_february,DAY_OF_WEEK
2580171,2020-03-21,KEN,GADM,KEN.28.6_1,Nyali,-0.16351,0.19287,full_february,DAY_OF_WEEK
2580172,2020-03-22,KEN,GADM,KEN.28.6_1,Nyali,-0.22862,0.25216,full_february,DAY_OF_WEEK
2580173,2020-03-23,KEN,GADM,KEN.28.6_1,Nyali,-0.1828,0.2003,full_february,DAY_OF_WEEK
2580174,2020-03-24,KEN,GADM,KEN.28.6_1,Nyali,-0.19133,0.22511,full_february,DAY_OF_WEEK
2580175,2020-03-25,KEN,GADM,KEN.28.6_1,Nyali,-0.2052,0.2242,full_february,DAY_OF_WEEK
2580176,2020-03-26,KEN,GADM,KEN.28.6_1,Nyali,-0.23812,0.23938,full_february,DAY_OF_WEEK
2580177,2020-03-27,KEN,GADM,KEN.28.6_1,Nyali,-0.30733,0.25401,full_february,DAY_OF_WEEK
2580178,2020-03-28,KEN,GADM,KEN.28.6_1,Nyali,-0.35435,0.27145,full_february,DAY_OF_WEEK
2580179,2020-03-29,KEN,GADM,KEN.28.6_1,Nyali,-0.46149,0.3516,full_february,DAY_OF_WEEK
2580180,2020-03-30,KEN,GADM,KEN.28.6_1,Nyali,-0.29267,0.24109,full_february,DAY_OF_WEEK
2580181,2020-03-31,KEN,GADM,KEN.28.6_1,Nyali,-0.31259,0.24776,full_february,DAY_OF_WEEK
2580182,2020-04-01,KEN,GADM,KEN.28.6_1,Nyali,-0.27854,0.24082,full_february,DAY_OF_WEEK
2580183,2020-04-02,KEN,GADM,KEN.28.6_1,Nyali,-0.29473,0.24868,full_february,DAY_OF_WEEK
2580184,2020-04-03,KEN,GADM,KEN.28.6_1,Nyali,-0.29584,0.24531,full_february,DAY_OF_WEEK
2580185,2020-04-04,KEN,GADM,KEN.28.6_1,Nyali,-0.30191,0.25937,full_february,DAY_OF_WEEK
2580186,2020-04-05,KEN,GADM,KEN.28.6_1,Nyali,-0.42646,0.33292,full_february,DAY_OF_WEEK
2580187,2020-04-06,KEN,GADM,KEN.28.6_1,Nyali,-0.30687,0.25006,full_february,DAY_OF_WEEK
2580188,2020-04-07,KEN,GADM,KEN.28.6_1,Nyali,-0.26622,0.25384,full_february,DAY_OF_WEEK
2580189,2020-04-08,KEN,GADM,KEN.28.6_1,Nyali,-0.30869,0.25954,full_february,DAY_OF_WEEK
2580190,2020-04-09,KEN,GADM,KEN.28.6_1,Nyali,-0.38266,0.2847,full_february,DAY_OF_WEEK
2580191,2020-04-10,KEN,GADM,KEN.28.6_1,Nyali,-0.52317,0.35194,full_february,DAY_OF_WEEK
2580192,2020-04-11,KEN,GADM,KEN.28.6_1,Nyali,-0.45192,0.3312,full_february,DAY_OF_WEEK
2580193,2020-04-12,KEN,GADM,KEN.28.6_1,Nyali,-0.51257,0.40315,full_february,DAY_OF_WEEK
2580194,2020-04-13,KEN,GADM,KEN.28.6_1,Nyali,-0.50207,0.34818,full_february,DAY_OF_WEEK
2580195,2020-04-14,KEN,GADM,KEN.28.6_1,Nyali,-0.33407,0.26594,full_february,DAY_OF_WEEK
2580196,2020-04-15,KEN,GADM,KEN.28.6_1,Nyali,-0.33493,0.2665,full_february,DAY_OF_WEEK
2580197,2020-04-16,KEN,GADM,KEN.28.6_1,Nyali,-0.3462,0.26579,full_february,DAY_OF_WEEK
2580198,2020-04-17,KEN,GADM,KEN.28.6_1,Nyali,-0.36214,0.26972,full_february,DAY_OF_WEEK
2580199,2020-04-18,KEN,GADM,KEN.28.6_1,Nyali,-0.38851,0.29113,full_february,DAY_OF_WEEK
2580200,2020-04-19,KEN,GADM,KEN.28.6_1,Nyali,-0.50889,0.39231,full_february,DAY_OF_WEEK
2580201,2020-04-20,KEN,GADM,KEN.28.6_1,Nyali,-0.32592,0.25794,full_february,DAY_OF_WEEK
2580202,2020-04-21,KEN,GADM,KEN.28.6_1,Nyali,-0.33609,0.26746,full_february,DAY_OF_WEEK
2580203,2020-04-22,KEN,GADM,KEN.28.6_1,Nyali,-0.35054,0.27748,full_february,DAY_OF_WEEK
2580204,2020-04-23,KEN,GADM,KEN.28.6_1,Nyali,-0.3743,0.29713,full_february,DAY_OF_WEEK
2580205,2020-04-24,KEN,GADM,KEN.28.6_1,Nyali,-0.36351,0.26698,full_february,DAY_OF_WEEK
2580206,2020-04-25,KEN,GADM,KEN.28.6_1,Nyali,-0.40054,0.30873,full_february,DAY_OF_WEEK
2580207,2020-04-26,KEN,GADM,KEN.28.6_1,Nyali,-0.48631,0.3846,full_february,DAY_OF_WEEK
2580208,2020-04-27,KEN,GADM,KEN.28.6_1,Nyali,-0.33418,0.28014,full_february,DAY_OF_WEEK
2580209,2020-04-28,KEN,GADM,KEN.28.6_1,Nyali,-0.34448,0.29026,full_february,DAY_OF_WEEK
2580210,2020-04-29,KEN,GADM,KEN.28.6_1,Nyali,-0.32617,0.28396,full_february,DAY_OF_WEEK
2580211,2020-04-30,KEN,GADM,KEN.28.6_1,Nyali,-0.31249,0.24732,full_february,DAY_OF_WEEK
2580212,2020-05-01,KEN,GADM,KEN.28.6_1,Nyali,-0.47069,0.31713,full_february,DAY_OF_WEEK
2580213,2020-05-02,KEN,GADM,KEN.28.6_1,Nyali,-0.36871,0.27712,full_february,DAY_OF_WEEK
2580214,2020-05-03,KEN,GADM,KEN.28.6_1,Nyali,-0.45175,0.358,full_february,DAY_OF_WEEK
2580215,2020-05-04,KEN,GADM,KEN.28.6_1,Nyali,-0.31231,0.25453,full_february,DAY_OF_WEEK
