covid_movement_id,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,covid_movement_date
2587853,0.17428,0.09756000000000001,2020-03-10
2587854,-0.013999999999999999,0.08913,2020-03-11
2587855,0.02419,0.10052,2020-03-12
2587856,-0.057620000000000005,0.09233999999999999,2020-03-13
2587857,-0.1117,0.12896,2020-03-14
2587858,-0.061079999999999995,0.10528,2020-03-15
2587859,-0.05076,0.11602,2020-03-16
2587860,0.03916,0.09634,2020-03-17
2587861,-0.008490000000000001,0.09869,2020-03-18
2587862,-0.016380000000000002,0.12968,2020-03-19
2587863,-0.10502,0.09925,2020-03-20
2587864,-0.06777999999999999,0.11485999999999999,2020-03-21
2587865,-0.10558,0.14465,2020-03-22
2587866,-0.14023,0.12212,2020-03-23
2587867,-0.14876,0.1494,2020-03-24
2587868,-0.13865,0.13246,2020-03-25
2587869,-0.10404000000000001,0.13349,2020-03-26
2587870,-0.23442,0.17857,2020-03-27
2587871,-0.31509000000000004,0.19180999999999998,2020-03-28
2587872,-0.30516,0.22032,2020-03-29
2587873,-0.33013000000000003,0.18424000000000001,2020-03-30
2587874,-0.25265,0.14857,2020-03-31
2587875,-0.2268,0.15653,2020-04-01
2587876,-0.25984,0.179,2020-04-02
2587877,-0.26908000000000004,0.15107,2020-04-03
2587878,-0.22621999999999998,0.14775,2020-04-04
2587879,-0.25806999999999997,0.24686,2020-04-05
2587880,-0.21339,0.16247,2020-04-06
2587881,-0.13593,0.17243,2020-04-07
2587882,-0.2095,0.12444000000000001,2020-04-08
2587883,-0.19802999999999998,0.20142000000000002,2020-04-09
2587884,-0.27189,0.21575999999999998,2020-04-10
2587885,-0.30922,0.14602,2020-04-11
2587886,-0.32432,0.21123000000000003,2020-04-12
2587887,-0.26048000000000004,0.16924,2020-04-13
2587888,-0.29816,0.17653,2020-04-14
2587889,-0.22966999999999999,0.16689,2020-04-15
2587890,-0.2264,0.13427999999999998,2020-04-16
2587891,-0.27716,0.15182,2020-04-17
2587892,-0.31406,0.16604000000000002,2020-04-18
2587893,-0.30854000000000004,0.23240999999999998,2020-04-19
2587894,-0.25556999999999996,0.14229,2020-04-20
2587895,-0.09581,0.14690999999999999,2020-04-21
2587896,-0.2213,0.16785999999999998,2020-04-22
2587897,-0.30441999999999997,0.17155,2020-04-23
2587898,-0.22884000000000002,0.15309,2020-04-24
2587899,-0.33633,0.19075999999999999,2020-04-25
2587900,-0.29416,0.20568000000000003,2020-04-26
2587901,-0.16555999999999998,0.15657000000000001,2020-04-27
2587902,-0.08865,0.13704000000000002,2020-04-28
2587903,-0.19211,0.1522,2020-04-29
2587904,-0.17785,0.15893,2020-04-30
2587905,-0.33452,0.12075999999999999,2020-05-01
2587906,-0.2467,0.13638,2020-05-02
2587907,-0.21841,0.14319,2020-05-04
2587908,-0.1939,0.12393,2020-05-05
2587909,-0.16064,0.10809,2020-05-06
2587910,-0.10482000000000001,0.11018,2020-05-07
2587911,-0.17715999999999998,0.11607,2020-05-08
2587912,-0.24678000000000003,0.18849000000000002,2020-05-09
2587913,-0.16883,0.13915999999999998,2020-05-11
2587914,-0.12703,0.13118,2020-05-12
2587915,-0.13635,0.13422,2020-05-13
2587916,-0.14101,0.10116,2020-05-14
2587917,-0.29655,0.14419,2020-05-15
2587918,-0.26745,0.15478,2020-05-16
2587919,-0.17481,0.19948,2020-05-17
2587920,-0.21439,0.14462,2020-05-18
2587921,-0.10490999999999999,0.13468,2020-05-19
2587922,-0.27526,0.12899000000000002,2020-05-20
2587923,-0.19083,0.13093,2020-05-21
2587924,-0.24065999999999999,0.14101,2020-05-22
2587925,-0.28905,0.12598,2020-05-23
2587926,-0.19179000000000002,0.17297,2020-05-24
2587927,-0.2094,0.17482999999999999,2020-05-25
2587928,-0.1513,0.09664,2020-05-26
2587929,-0.11085,0.12847999999999998,2020-05-27
2587930,-0.17418,0.13673,2020-05-28
2587931,-0.22346999999999997,0.13484000000000002,2020-05-29
2587932,-0.12004000000000001,0.092,2020-05-30
2587933,-0.23073000000000002,0.21696,2020-05-31
2587934,-0.17991,0.12061,2020-06-01
2587935,-0.12169,0.11623,2020-06-02
2587936,-0.15642,0.12064000000000001,2020-06-03
2587937,-0.20108,0.17178,2020-06-04
2587938,-0.19642,0.13547,2020-06-05
2587939,-0.19276,0.14633,2020-06-06
2587940,-0.13619,0.12130999999999999,2020-06-08
2587941,-0.13762,0.15299000000000001,2020-06-09
2587942,-0.20457,0.16312000000000001,2020-06-10
2587943,-0.09775,0.12090999999999999,2020-06-11
2587944,-0.14570999999999998,0.15185,2020-06-12
2587945,-0.10802,0.14134000000000002,2020-06-13
2587946,-0.09241,0.1674,2020-06-14
2587947,-0.1153,0.10542,2020-06-15
2587948,-0.03333,0.13965,2020-06-16
2587949,-0.0072,0.12997,2020-06-17
2587950,0.01137,0.10977,2020-06-18
2587951,-0.04386,0.12558,2020-06-19
2587952,-0.01294,0.13185,2020-06-20
2587953,-0.10092999999999999,0.15191,2020-06-21
2587954,-0.025419999999999998,0.10091,2020-06-22
2587955,-0.01828,0.13943,2020-06-23
2587956,-0.06337000000000001,0.11383,2020-06-24
2587957,-0.03704,0.11642000000000001,2020-06-25
2587958,-0.13373,0.11342999999999999,2020-06-26
2587959,-0.08104,0.11600999999999999,2020-06-27
2587960,-0.14246,0.15752,2020-06-28
2587961,-0.04351,0.12669,2020-06-29
2587962,0.016309999999999998,0.09752999999999999,2020-06-30
2587963,-0.0368,0.11105999999999999,2020-07-01
2587964,-0.14569000000000001,0.12155,2020-07-02
2587965,-0.13275,0.09643,2020-07-03
2587966,-0.04435,0.11245,2020-07-04
2587967,-0.027010000000000003,0.12637,2020-07-05
2587968,-0.020569999999999998,0.11742000000000001,2020-07-06
2587969,-0.00231,0.10874,2020-07-07
2587970,0.06748,0.07998,2020-07-08
2587971,-0.0682,0.1221,2020-07-09
2587972,0.01734,0.11665999999999999,2020-07-10
2587973,-0.0125,0.11099,2020-07-11
2587974,-0.06279,0.15658,2020-07-12
2587975,0.03803,0.09616,2020-07-13
2587976,0.06225,0.13223,2020-07-14
2587977,0.02812,0.09971000000000001,2020-07-15
2587978,0.08589,0.13092,2020-07-16
2587979,-0.01906,0.12280999999999999,2020-07-17
2587980,-0.07604,0.15738,2020-07-18
2587981,-0.06586,0.10522999999999999,2020-07-19
2587982,-0.00595,0.12422000000000001,2020-07-20
2587983,0.1188,0.12694,2020-07-21
2587984,-0.03486,0.11994,2020-07-22
2587985,0.007509999999999999,0.11582999999999999,2020-07-23
2587986,-0.03532,0.10795999999999999,2020-07-24
2587987,0.04979,0.11937,2020-07-25
2587988,0.09396,0.16064,2020-07-26
2587989,-0.11671,0.10161,2020-07-27
2587990,0.05372999999999999,0.11582,2020-07-28
2587991,0.00251,0.11154000000000001,2020-07-29
2587992,0.00281,0.11175999999999998,2020-07-30
2587993,-0.17440999999999998,0.11535,2020-07-31
2587994,-0.054110000000000005,0.12971,2020-08-01
2587995,-0.13401,0.14612,2020-08-02
2587996,0.04988,0.13089,2020-08-03
2587997,-0.03391,0.11174,2020-08-04
2587998,0.02508,0.13109,2020-08-05
2587999,0.07697000000000001,0.11690999999999999,2020-08-06
2588000,-0.06299,0.10590999999999999,2020-08-07
2588001,0.03859,0.11064,2020-08-08
2588002,-0.04498,0.16443,2020-08-09
2588003,-0.02516,0.11323,2020-08-10
2588004,0.15750999999999998,0.13112000000000001,2020-08-11
2588005,0.11657999999999999,0.14482,2020-08-12
2588006,-0.07541,0.10024,2020-08-13
2588007,-0.06405,0.11004000000000001,2020-08-14
2588008,0.039189999999999996,0.15135,2020-08-15
2588009,0.038860000000000006,0.17556,2020-08-16
2588010,-0.03202,0.10482999999999999,2020-08-17
2588011,0.09848,0.10262,2020-08-18
2588012,0.044410000000000005,0.09558,2020-08-19
2588013,0.12762,0.10264000000000001,2020-08-20
2588014,-0.0855,0.09233999999999999,2020-08-21
2588015,0.026080000000000002,0.13708,2020-08-22
2588016,0.0313,0.14038,2020-08-23
2588017,0.0742,0.11285999999999999,2020-08-24
2588018,0.13034,0.09806000000000001,2020-08-25
2588019,0.04687,0.1224,2020-08-26
2588020,0.08857999999999999,0.08807000000000001,2020-08-27
2588021,-0.024380000000000002,0.09297000000000001,2020-08-28
2588022,0.11252999999999999,0.12205,2020-08-29
2588023,0.05176,0.12255,2020-08-30
2588024,0.13278,0.11628,2020-08-31
2588025,0.013969999999999998,0.09397,2020-09-01
2588026,0.050710000000000005,0.10489000000000001,2020-09-02
2588027,0.12162,0.11723,2020-09-03
2588028,-0.02288,0.12054000000000001,2020-09-04
2588029,0.15915,0.12852,2020-09-05
2588030,0.08359,0.11777,2020-09-06
2588031,0.04989,0.1391,2020-09-07
2588032,0.041839999999999995,0.0967,2020-09-08
2588033,0.12335,0.07697999999999999,2020-09-09
2588034,0.04759,0.12215999999999999,2020-09-10
2588035,0.0056,0.11463,2020-09-11
2588036,-0.07109,0.14937,2020-09-12
2588037,0.0466,0.12301,2020-09-13
2588038,0.08054,0.09127,2020-09-14
2588039,0.17008,0.09669,2020-09-15
2588040,0.21122,0.08834,2020-09-16
2588041,0.06517,0.11704,2020-09-17
2588042,-0.08281000000000001,0.09929,2020-09-18
2588043,0.15398,0.10812000000000001,2020-09-19
2588044,-0.17712999999999998,0.15082,2020-09-20
2588045,-0.05192000000000001,0.11702,2020-09-21
2588046,0.09001,0.11154000000000001,2020-09-22
2588047,0.08602,0.11557,2020-09-23
2588048,0.06708,0.11600999999999999,2020-09-24
2588049,-0.07355,0.14001,2020-09-25
2588050,0.041260000000000005,0.11239,2020-09-26
2588051,0.09907,0.13614,2020-09-27
2588052,0.00521,0.12384,2020-09-28
2588053,0.13654000000000002,0.078,2020-09-29
2588054,0.061279999999999994,0.10359000000000002,2020-09-30
2588055,0.00294,0.11850999999999999,2020-10-01
2588056,-0.00399,0.10115,2020-10-02
2588057,-0.00927,0.10837000000000001,2020-10-03
2588058,-0.08237,0.12114000000000001,2020-10-04
2588059,0.04356,0.12028,2020-10-05
2588060,0.10586,0.11422,2020-10-06
2588061,0.20722,0.08707999999999999,2020-10-07
2588062,0.1055,0.09663,2020-10-08
2588063,-0.00409,0.10949,2020-10-09
2588064,0.01729,0.08692000000000001,2020-10-10
2588065,-0.01317,0.11282,2020-10-11
2588066,-0.02713,0.11954000000000001,2020-10-12
2588067,0.08838,0.11671,2020-10-13
2588068,0.06874,0.12168,2020-10-14
2588069,0.09302,0.09416000000000001,2020-10-15
2588070,0.04869,0.07332000000000001,2020-10-16
2588071,0.06015,0.07954,2020-10-17
2588072,0.09095,0.12972,2020-10-18
2588073,0.03665,0.10171000000000001,2020-10-19
2588074,0.0008300000000000001,0.11412,2020-10-20
2588075,0.00993,0.09349,2020-10-21
2588076,0.07576000000000001,0.09379,2020-10-22
2588077,-0.00974,0.07219,2020-10-23
2588078,-0.10036,0.08145,2020-10-24
2588079,0.0549,0.08922000000000001,2020-10-25
2588080,0.01959,0.07335,2020-10-26
2588081,0.08667000000000001,0.08799,2020-10-27
2588082,0.13472,0.11727,2020-10-28
2588083,0.1119,0.09449,2020-10-29
2588084,-0.07016,0.09378,2020-10-30
2588085,-0.01195,0.13154000000000002,2020-10-31
2588086,0.00815,0.08881,2020-11-01
2588087,0.08698,0.10689000000000001,2020-11-02
2588088,0.0807,0.10311,2020-11-03
2588089,0.18984,0.09152,2020-11-04
2588090,0.08179,0.09783,2020-11-05
2588091,0.01145,0.1021,2020-11-06
2588092,-0.02201,0.11865999999999999,2020-11-07
2588093,0.03132,0.1653,2020-11-08
2588094,-0.2168,0.10454000000000001,2020-11-09
2588095,0.041760000000000005,0.1292,2020-11-10
2588096,0.08312,0.09902999999999999,2020-11-11
2588097,0.10545999999999998,0.13606,2020-11-12
2588098,-0.02065,0.10912999999999999,2020-11-13
2588099,-0.03059,0.10297,2020-11-14
2588100,-0.01384,0.13222,2020-11-15
2588101,-0.12545,0.14684,2020-11-16
2588102,-0.08912,0.11688,2020-11-17
2588103,0.09622,0.09592,2020-11-18
2588104,-0.05272999999999999,0.11571,2020-11-19
2588105,-0.0668,0.11640999999999999,2020-11-20
2588106,0.029060000000000002,0.13715,2020-11-21
2588107,0.03639,0.1123,2020-11-22
2588108,0.1094,0.11703,2020-11-23
2588109,0.038439999999999995,0.12487999999999999,2020-11-24
2588110,0.058589999999999996,0.09807,2020-11-25
2588111,0.07393999999999999,0.10514000000000001,2020-11-26
2588112,-0.13952,0.08878,2020-11-27
2588113,0.09724,0.12042,2020-11-28
2588114,0.05482000000000001,0.13614,2020-11-29
2588115,-0.06046,0.1298,2020-11-30
2588116,-0.01832,0.10222,2020-12-01
2588117,0.02075,0.1121,2020-12-02
2588118,0.10012,0.10429000000000001,2020-12-03
2588119,-0.03427,0.10425,2020-12-04
2588120,0.01683,0.13380999999999998,2020-12-05
2588121,-0.0017800000000000001,0.10515,2020-12-06
2588122,0.0102,0.12262999999999999,2020-12-07
2588123,0.04534,0.1067,2020-12-08
2588124,0.12239000000000001,0.10312,2020-12-09
2588125,0.06535,0.10137,2020-12-10
2588126,0.07768,0.09311,2020-12-11
2588127,-0.00591,0.09971000000000001,2020-12-12
2588128,0.03443,0.11712,2020-12-13
2588129,0.056029999999999996,0.08046,2020-12-14
2588130,0.08535,0.0936,2020-12-15
2588131,0.09022000000000001,0.08974,2020-12-16
2588132,0.06788,0.08425,2020-12-17
2588133,-0.01192,0.08204,2020-12-18
2588134,0.01172,0.09579,2020-12-19
2588135,0.0656,0.09713,2020-12-20
2588136,0.09436,0.11139,2020-12-21
2588137,0.18684,0.08461,2020-12-22
2588138,0.17995999999999998,0.09296,2020-12-23
2588139,0.24311999999999998,0.11105,2020-12-24
2588140,-0.07481,0.1286,2020-12-25
2588141,-0.17451,0.11779,2020-12-26
2588142,0.11946,0.13557,2020-12-27
2588143,-0.07842,0.10916,2020-12-28
2588144,-0.04445,0.11549000000000001,2020-12-29
2588145,0.12082000000000001,0.10570999999999998,2020-12-30
2588146,0.053079999999999995,0.12499,2020-12-31
2588147,-0.09544,0.23501999999999998,2020-03-06
2588148,0.08236,0.15715,2020-03-01
2588149,-0.054110000000000005,0.15719,2020-03-02
2588150,-0.00026000000000000003,0.15497,2020-03-03
2588151,-0.01959,0.14809,2020-03-04
2588152,-0.060610000000000004,0.16875,2020-03-05
2588153,-0.0448,0.17795,2020-03-06
2588154,0.13307,0.16225,2020-03-07
2588155,0.13752999999999999,0.13610999999999998,2020-03-08
2588156,-0.028010000000000004,0.14151,2020-03-09
2588157,0.039080000000000004,0.147,2020-03-10
2588158,0.049319999999999996,0.13771,2020-03-11
2588159,-0.06009,0.13373,2020-03-12
2588160,0.07458,0.15964,2020-03-13
2588161,0.0176,0.18268,2020-03-14
2588162,0.017169999999999998,0.16657,2020-03-15
2588163,-0.01719,0.14371,2020-03-16
2588164,0.03911,0.16807,2020-03-17
2588165,-0.00596,0.16552999999999998,2020-03-18
2588166,-0.05778,0.16168,2020-03-19
2588167,-0.14164000000000002,0.17343,2020-03-20
2588168,-0.14545,0.19215,2020-03-21
2588169,-0.13722,0.21353000000000003,2020-03-22
2588170,-0.20733000000000001,0.19777999999999998,2020-03-23
2588171,-0.14176,0.18241,2020-03-24
2588172,-0.12287999999999999,0.20567,2020-03-25
2588173,-0.25213,0.26416,2020-03-26
2588174,-0.26858000000000004,0.25145,2020-03-27
2588175,-0.2755,0.21785,2020-03-28
2588176,-0.31513,0.34010999999999997,2020-03-29
2588177,-0.28572,0.23886999999999997,2020-03-30
2588178,-0.13907,0.22461,2020-03-31
2588179,-0.27208000000000004,0.20138,2020-04-01
2588180,-0.27702,0.26846,2020-04-02
2588181,-0.2704,0.21741,2020-04-03
2588182,-0.17079,0.24318,2020-04-04
2588183,-0.27492,0.2849,2020-04-05
2588184,-0.31178,0.2413,2020-04-06
2588185,-0.13929,0.24536,2020-04-07
2588186,-0.29224,0.24561999999999998,2020-04-08
2588187,-0.30391999999999997,0.26611999999999997,2020-04-09
2588188,-0.36091,0.28663,2020-04-10
2588189,-0.30291,0.23338000000000003,2020-04-11
2588190,-0.33801,0.32988,2020-04-12
2588191,-0.30143000000000003,0.26861,2020-04-13
2588192,-0.22675,0.25222,2020-04-14
2588193,-0.23156999999999997,0.26792,2020-04-15
2588194,-0.25192,0.23185999999999998,2020-04-16
2588195,-0.27564,0.22530999999999998,2020-04-17
2588196,-0.27592,0.24115,2020-04-18
2588197,-0.32753000000000004,0.3512,2020-04-19
2588198,-0.28425,0.24708000000000002,2020-04-20
2588199,-0.22616,0.23748000000000002,2020-04-21
2588200,-0.24839,0.22723000000000002,2020-04-22
2588201,-0.29386999999999996,0.26955,2020-04-23
2588202,-0.31501,0.27305,2020-04-25
2588203,-0.32982,0.30765,2020-04-26
2588204,-0.33345,0.24045999999999998,2020-04-27
2588205,-0.21971,0.26649,2020-04-28
2588206,-0.18868,0.24449,2020-04-29
2588207,-0.19788,0.24341999999999997,2020-04-30
2588208,-0.35131,0.22055,2020-05-01
2588209,-0.15652,0.24095,2020-05-02
2588210,-0.3293,0.31049,2020-05-03
2588211,-0.26421999999999995,0.24715,2020-05-04
2588212,-0.20598000000000002,0.22487,2020-05-05
2588213,-0.1817,0.22799,2020-05-06
2588214,-0.09243,0.22386999999999999,2020-05-20
2588215,-0.14556,0.23824,2020-06-02
2588216,-0.15828,0.27025,2020-06-03
2588217,-0.20259000000000002,0.19751,2020-06-05
2588218,-0.28376,0.21713000000000002,2020-06-08
2588219,-0.07868,0.21941,2020-06-09
2588220,-0.06473999999999999,0.21325999999999998,2020-06-20
2588221,-0.16983,0.23099,2020-06-22
2588222,-0.0809,0.18391,2020-06-23
2588223,-0.06796,0.18647,2020-06-24
2588224,-0.14958,0.1895,2020-06-25
2588225,0.04541,0.20119,2020-06-26
2588226,-0.14396,0.19495,2020-07-08
2588227,0.06681000000000001,0.19797,2020-07-11
2588228,-0.08225,0.20071,2020-07-12
2588229,-0.20496999999999999,0.17175,2020-07-18
2588230,-0.09215,0.22198,2020-07-19
2588231,0.00549,0.17654,2020-07-20
2588232,0.16802,0.16892000000000001,2020-07-27
2588233,0.010440000000000001,0.20431,2020-07-30
2588234,-0.01289,0.15907000000000002,2020-08-07
2588235,0.02475,0.17708,2020-08-12
2588236,0.00303,0.22757,2020-08-16
2588237,-0.07599,0.13212000000000002,2020-08-17
2588238,0.06699,0.19491,2020-08-18
2588239,-0.00395,0.18347,2020-08-19
2588240,-0.08742,0.18247,2020-08-20
2588241,-0.05172,0.15219000000000002,2020-08-21
2588242,0.09087,0.20052999999999999,2020-08-22
2588243,0.009170000000000001,0.17884,2020-08-28
2588244,0.09129,0.18988,2020-08-29
2588245,0.02707,0.16074000000000002,2020-09-01
2588246,-0.0168,0.14248,2020-09-02
2588247,-0.03804,0.17409000000000002,2020-09-04
2588248,0.050289999999999994,0.20906999999999998,2020-09-13
2588249,0.18112,0.14905,2020-09-15
2588250,0.10820999999999999,0.14790999999999999,2020-09-16
2588251,-0.1177,0.17437,2020-09-17
2588252,-0.028739999999999998,0.18031,2020-09-18
2588253,0.01319,0.20679,2020-09-19
2588254,0.04906,0.15375,2020-09-20
2588255,-0.01242,0.14552,2020-09-22
2588256,0.03035,0.14294,2020-09-23
2588257,0.07051,0.15847999999999998,2020-09-24
2588258,0.09664,0.17632,2020-09-25
2588259,0.056429999999999994,0.18874000000000002,2020-09-26
2588260,0.04311,0.18156,2020-09-27
2588261,0.08139,0.13821,2020-09-28
2588262,0.02163,0.17765999999999998,2020-09-29
2588263,0.06948,0.14328,2020-09-30
2588264,0.10582000000000001,0.15342,2020-10-01
2588265,-0.07253,0.14306,2020-10-02
2588266,0.10074,0.15648,2020-10-03
2588267,0.10031,0.20681,2020-10-04
2588268,0.06229,0.1399,2020-10-05
2588269,0.05435,0.158,2020-10-06
2588270,0.04674,0.16871,2020-10-07
2588271,0.0406,0.15423,2020-10-08
2588272,0.01005,0.16229000000000002,2020-10-09
2588273,0.05499,0.19227,2020-10-10
2588274,0.02344,0.19455,2020-10-11
2588275,0.0408,0.15589,2020-10-12
2588276,-0.01614,0.16444,2020-10-13
2588277,-0.023209999999999998,0.15598,2020-10-14
2588278,-0.11030999999999999,0.13407,2020-10-15
2588279,-0.07503,0.14339000000000002,2020-10-16
2588280,-0.06992000000000001,0.1637,2020-10-17
2588281,-0.026430000000000002,0.19312,2020-10-18
2588282,-0.028460000000000003,0.17382,2020-10-19
2588283,-0.028260000000000004,0.17836,2020-10-20
2588284,0.00642,0.17795,2020-10-21
2588285,-0.10184,0.17519,2020-10-22
2588286,0.00364,0.15602,2020-10-23
2588287,0.0807,0.18175,2020-10-24
2588288,0.01796,0.19591,2020-10-25
2588289,-0.07843,0.14786,2020-10-26
2588290,-0.01295,0.17845999999999998,2020-10-27
2588291,0.01103,0.1741,2020-10-29
2588292,0.12577,0.15596,2020-10-31
2588293,0.12137,0.19218,2020-11-01
2588294,0.01371,0.17313,2020-11-05
2588295,0.06874,0.16039,2020-11-07
2588296,0.0747,0.18989,2020-11-08
2588297,-0.02185,0.17744000000000001,2020-11-09
2588298,0.03855,0.14783,2020-11-10
2588299,0.0678,0.13605,2020-11-11
2588300,0.0009699999999999999,0.1602,2020-11-13
2588301,-0.0038,0.19183,2020-11-15
2588302,0.13809000000000002,0.16128,2020-11-28
2588303,0.13619,0.18586,2020-11-29
2588304,0.04244,0.11231,2020-12-02
2588305,0.15298,0.1429,2020-12-05
2588306,0.34226999999999996,0.16247999999999999,2020-12-06
2588307,0.20404,0.15034,2020-12-11
2588308,0.23133,0.13466,2020-12-13
2588309,0.06822,0.15875999999999998,2020-12-18
2588310,0.27923000000000003,0.15295,2020-12-19
2588311,0.06685,0.17670999999999998,2020-12-20
2588312,-0.03595,0.14825,2020-12-22
2588313,0.18303,0.16034,2020-12-23
2588314,0.11804,0.1431,2020-12-24
2588315,-0.01916,0.19759000000000002,2020-12-25
2588316,0.08605,0.14579,2020-12-26
2588317,0.2198,0.11875999999999999,2020-12-27
2588318,0.20199999999999999,0.14489000000000002,2020-12-28
2588319,0.23058,0.16244,2020-12-29
2588320,-0.10268,0.18087999999999999,2020-03-04
2588321,0.10743,0.1405,2020-03-08
2588322,0.22073,0.15012999999999999,2020-03-09
2588323,0.12197999999999999,0.14067000000000002,2020-03-11
2588324,0.05832999999999999,0.16510999999999998,2020-10-23
2588325,0.03658,0.17146,2020-10-24
2588326,-0.03982,0.14318,2020-10-25
2588327,-0.05143,0.1565,2020-03-01
2588328,-0.02291,0.16625,2020-03-02
2588329,0.00755,0.18256,2020-03-03
2588330,-0.03623,0.16909000000000002,2020-03-04
2588331,0.0007099999999999999,0.13947,2020-03-05
2588332,0.10826,0.10372999999999999,2020-03-06
2588333,0.05587,0.13984000000000002,2020-03-07
2588334,0.06909,0.13089,2020-03-08
2588335,0.007540000000000001,0.12830999999999998,2020-03-09
2588336,0.0865,0.12302,2020-03-10
2588337,0.03639,0.125,2020-03-11
2588338,0.12828,0.11385,2020-03-12
